x,y
2.939439053540507,-0.5116338623239584
0.5313717883075614,4.574072422382143
4.2206362322925886,1.0913530315640902
2.054597005803569,-0.8651820582581534
0.07001115706515626,-0.1104747146674793
1.0338388467416992,5.468838041028026
1.119806240977132,4.8594709170422865
0.30649866098836576,0.5447304910188255
4.805852043086714,4.039500175665997
2.1417735275465692,-0.7233926987028536
2.791167409290308,-0.43143219752931006
2.9783935138234154,-0.2163735714756928
4.717765971527682,-0.017070639708628585
2.7289935388160904,-1.0462666213514138
1.7099605208320838,-0.3716799901471478
2.1843074509064775,-1.049627570265347
1.5438296282349855,0.18912688991517013
3.7801423303525503,1.1560824178035125
4.353796259509265,0.7529711094755983
0.8936879058468944,0.8167212884238709
0.1488709632160784,0.6634554674324017
4.334788299000327,4.581561842461149
3.2402600199866467,0.15252697617779915
4.666763686528329,0.13054692006170632
1.676460030219629,-0.08170198213113308
0.9940660618633196,0.9349503217788036
4.496274343778422,0.3991889800192479
0.31238645639848517,0.6837970501879909
3.9171368820572035,1.001887025000206
3.9781733390415197,1.0356275446913406
4.206602957867032,4.677683884014527
2.3051525055418303,-1.3163118135223928
1.126092645427132,1.1249159405581395
0.1498844003298494,-0.009174551788625362
2.348618654667549,-0.9024394501936561
4.987884855406374,-0.45945706909672746
1.7217889904715444,-0.2529145269953694
2.6728930601861918,-0.9447423880473499
0.728248299263331,1.1966304348096284
3.436513266175772,0.6264327104327942
4.183078338578674,0.8032484116412802
1.5326086139779864,3.5610687601242694
2.6737565733644946,2.9555306888216837
1.3705472930665197,0.27008575078739827
1.4473269684953172,-0.007226931673816411
0.25289964078320903,4.530689643358622
2.055259568201466,-0.7077127527764241
4.206561076551512,1.0148026072598413
3.800247155198266,0.9928858079918237
3.507723561640857,0.6208809527203659
1.9444711094632599,-0.44987890139385933
2.592026792951989,2.885969934674846
3.057854072626985,0.29745447340522113
0.5582875203275939,1.0140326324309834
4.095315288416867,4.811671553250178
1.3832454526116222,0.5640598437167502
1.809761773732974,0.01146244462168966
0.34075872774597726,4.976783387969155
2.2746233643752523,-1.017941874867052
3.729671349713784,0.8093926429623252
2.0227484631527477,-0.39708281205968965
2.650373072391921,-0.8626001559677917
3.0645383510072244,-0.19575123282982512
4.634422069786181,0.22366475613360348
4.238152603018188,0.5353764998473156
2.426492895409952,-1.036741784622241
1.65106831708371,-0.4055350471274434
4.144317523992436,4.190244407876138
2.659904671076439,-0.712602234533425
4.117405309031572,1.1232067205501364
0.8124934962203567,0.9241736345298461
1.291272885756447,0.7045927837703568
3.3892432583120264,4.036718790120317
2.9830731631587417,-0.6331596136877753
1.6561559720488517,-0.0447151873047025
1.8353645074047287,-0.5355130133314504
1.7619901677954486,3.384182093408365
3.9100068523156137,0.48558838475785027
0.34343111724962794,0.6888230241615898
1.03955064435452,0.9357891014845796
3.332413832453201,5.275022006650436
0.9153779786037175,1.1881933434451342
3.0088580968770957,-0.32102604409316016
2.1229588337043337,3.5003097459443073
4.051344648571272,1.1298520316170169
3.9141323261811727,1.1244705770899488
1.4543860874161862,-0.253573734281526
1.008023320673224,0.5238811005411902
0.30556384091847577,0.8906824628241276
2.183010055989032,-0.8453229885678403
2.1987624807914807,-0.7468161735731021
3.6600310987362543,0.8026773668675036
3.696664904488794,0.8903549695965655
3.79178566156632,1.100690927291616
3.4915190655871173,0.5056518656513058
3.08597437272708,0.17483644812225918
2.129298827362855,-1.0996754135961182
1.0833059564634113,0.894049971449047
3.7069992487082115,0.8733773582885203
3.9401854801059155,1.0943006417732066
