x,y
-0.14414712977054678,0.2511311534887887
0.9783706336744735,0.9959934556568599
-0.15819157457462152,0.14655914184206004
0.6405331908940493,0.42362935245468375
0.7788240698835673,0.5928982938373071
-0.03515582888337021,0.27021268775388185
0.044399184308758,0.3135686542725082
-0.06632686474809979,0.27749536681787745
-0.5181788859962836,0.5611706871584861
0.11424127207661883,0.42656417704943345
-0.2897013533560401,0.18937071830726324
-0.2628530774630794,0.11088183817161848
-0.38595635338149464,0.317322561088805
-0.3704302668626718,0.37308238756719725
0.6835070392635356,0.42399776425891456
0.019073119845184783,0.38696879053795663
-0.26493514123101564,0.3013394218715902
0.3045348480011998,0.32471919080821937
0.3272629032993748,0.241902181441421
0.3996586460023195,0.2923471956803282
