x,y
1.3902397766647487,-3.6994748571210927
0.8002535630384195,-5.784623472370153
1.4719339966828855,-0.6953248874344837
-0.7030572267542745,-1.817887451612587
-0.062445610754251146,0.8000998175989837
0.255635029762703,-0.7038273603840306
0.8680586550461962,-6.207744466878553
-0.2224226254418462,-0.7815928556348637
0.12476069021149727,0.23593046494826903
-0.30960161849838375,-0.8498676677482759
0.12291290675268307,0.6124323253243202
0.2749350197534275,-0.9077693346670568
0.41256984941131125,-1.4214488928622968
0.7604767877301011,-4.048083402753968
-0.3954500335529678,-1.4361245559625568
0.5762262044635782,-2.823937022444112
-0.774634553346711,-0.4382791429293812
0.5276049110806054,-2.3263014243322373
0.14759398595357265,-0.44543721297190014
-0.6628644460647137,-2.8104021256909864
