x,y
1.0448066991508256,-7.375005780867514
-0.8625685528697377,-2.685907658267514
0.36056813724895376,-3.6058417252476302
0.9179294071527884,-7.60143358063938
-0.028819797982929662,-0.18275062708663994
0.2185037905266496,-1.4961604478951176
-0.9572186768261178,-1.002999588335975
-0.5433691963594786,-3.2262953248579147
-0.6343256691013504,-2.3624225657251725
0.2187939892873758,-2.643851243980614
1.3262098567012575,-3.498471298135202
0.5306428372699314,-0.26981417328219237
0.3790255982884503,1.1102396273051447
-0.21582315066583613,-1.346234992208707
-0.7500812739185858,-2.2379260507555396
0.15612935936781147,-2.1276394484720806
0.1920566158961683,2.3429545203114204
-0.19215918730798942,-1.542060996382721
-0.8528704513220291,3.8150418751848414
1.342894736388545,-9.001400816791207
0.5730108013532393,-2.732729758756807
0.4190743304239155,-0.7386179775403603
0.4529489837754035,-2.014382970039151
0.4847189950418742,-1.1417870899958447
0.48527583312018896,1.673390234851818
0.644821855772409,-3.9921611799786936
-0.32900006065131326,0.5140461321291181
-0.5916008487624321,-2.828056388769075
0.44976721827804944,-4.468421485911687
1.0164672952797544,-9.161573769584377
0.07235779335725923,1.5862270811220667
0.35168088542503284,-0.5487644583314224
-0.8508857882905687,-3.3582576930169505
0.2770641157216174,-0.08794417441399982
-0.23445850141660052,0.5161893672301223
1.014089015851987,-6.045574654311438
-0.7922421878566823,1.1227808655170777
-0.46963806728618596,-4.5474423845240795
0.9398314534085292,-8.498190942145232
-0.8527773508257941,-2.570915835371412
-0.20817898344505115,-0.25975397298696823
0.3390740982448526,1.5564995431565274
0.27865641601538593,-1.551871064155875
0.34655938477822756,-0.4034240969226731
1.4287450099761005,-0.9414577719875077
-0.963238794857775,0.6630528309795153
0.7356370243770427,-3.15936385353512
-0.19621692470944074,-0.7060577249421068
-0.2796645692910149,2.7137455278357705
-0.8439874718715109,2.289302608954554
-0.39005855878994855,-2.1724230819791974
1.269427954555388,-7.065922963616558
1.2839957979464582,-2.1145729109357623
1.3815848572635523,-5.64309747113691
0.26290802876895203,1.7787528367263326
-0.6365975157239205,-2.6023910286996172
-0.8439619554919098,-2.7720735139416752
-0.2531354652065245,2.7949462747946066
0.2052929682193385,0.609545235046701
0.24473087276603755,-2.488723799338722
1.180033126849727,-7.266241615810774
0.2249544333020772,-1.7954837763554337
0.967398713427027,-8.610810526797106
-0.3513013218503649,-1.2808426104314872
1.4335155733372318,-0.27729795373984345
1.337230317692046,-7.681280961455478
-0.15649912993841264,0.7162970036468055
1.2512035682843576,-9.088429502419944
0.5201626385060121,-2.6235289538612188
-0.04646047528472219,-2.893056084419955
-0.14210051427983195,-2.9140162819413984
0.16833923367487347,-1.5324934128189491
-0.8549767636561867,1.628240556709968
0.9549737807866652,-5.000522363012899
